frame_id,timestamp,obs_iter,need_converge,attempted,la_pa,la_pr,lr_pa,lr_pr,inv_nf,inv_neg,rej_active,rej_late,sticky,flip,acc2rej,rej2acc,sticky_skip,counterfactual,r_min,r_mean,r_max,s_min,s_mean,s_max,z_min,z_mean,z_max,pv_min,pv_mean,pv_max,sv_min,sv_mean,sv_max,rv_min,rv_mean,rv_max,tv_min,tv_mean,tv_max,cnt_mean_mean,cnt_max_mean,probe_rescued,bin1_n,bin1_lapr,bin2_n,bin2_lapr,bin3_n,bin3_lapr,bin4_n,bin4_lapr,bin5_n,bin5_lapr,bin1_pv,bin1_z,bin2_pv,bin2_z,bin3_pv,bin3_z,bin4_pv,bin4_z,bin5_pv,bin5_z
16,1609059015.36,1,0,1800,1799,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0799855449368,0.0799855449368,0.0799855449368,0.000692120552042,0.000692120552042,0.000692120552042,3.04032937248,3.04032937248,3.04032937248,6.19844393393e-05,6.19844393393e-05,6.19844393393e-05,0.000323226534979,0.000323226534979,0.000323226534979,0.000292101223451,0.000292101223451,0.000292101223451,1.4808354273e-05,1.4808354273e-05,1.4808354273e-05,16.3999996185,20,1,0,0,150,0,800,0,644,0,206,1,0,0,0,0,0,0,0,0,6.19844393393e-05,3.04032937248
16,1609059015.36,2,0,1797,1797,0,0,0,0,0,0,0,0,1,0,1,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,151,0,791,0,650,0,205,0,0,0,0,0,0,0,0,0,0,0
17,1609059015.46,1,0,1807,1806,1,0,0,0,0,1,0,0,0,0,0,0,0,0.32169580457,0.32169580457,0.32169580457,0.0111530732765,0.0111530732765,0.0111530732765,3.04612779367,3.04612779367,3.04612779367,0.00144213139841,0.00144213139841,0.00144213139841,7.64866388361e-05,7.64866388361e-05,7.64866388361e-05,0.00962703253052,0.00962703253052,0.00962703253052,7.42270868563e-06,7.42270868563e-06,7.42270868563e-06,11.1999998093,20,1,3,0,140,0,756,0,693,1,215,0,0,0,0,0,0,0,0.00144213139841,3.04612779367,0,0
17,1609059015.46,2,0,1806,1806,0,0,0,0,0,0,0,0,0,0,0,1,1,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,141,0,748,0,699,0,215,0,0,0,0,0,0,0,0,0,0,0
17,1609059015.46,3,0,1806,1806,0,0,0,0,0,0,0,0,0,0,0,1,1,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,141,0,749,0,698,0,215,0,0,0,0,0,0,0,0,0,0,0
18,1609059015.57,1,0,1825,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,125,0,725,0,764,0,211,0,0,0,0,0,0,0,0,0,0,0
18,1609059015.57,2,0,1819,1818,0,1,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,123,0,737,0,748,0,211,0,0,0,0,0,0,0,0,0,0,0
18,1609059015.57,3,0,1819,1818,0,1,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,124,0,737,0,747,0,211,0,0,0,0,0,0,0,0,0,0,0
19,1609059015.66,1,0,1837,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,124,0,689,0,797,0,227,0,0,0,0,0,0,0,0,0,0,0
19,1609059015.66,2,0,1830,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,125,0,682,0,798,0,225,0,0,0,0,0,0,0,0,0,0,0
20,1609059015.76,1,0,1847,1843,2,1,1,0,0,3,0,0,0,0,0,0,0,0.17425986503,0.242964654561,0.311669444091,0.0020795010739,0.00461556667227,0.00715163227063,3.68545946282,3.75340905172,3.82135864062,0.000527555609525,0.000718988372861,0.000910421136197,0.000201846292139,0.000271742856219,0.000341639420299,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,126,0,632,0,861,2,228,0,0,0,0,0,0,0,0.000718988372861,3.75340905172,0,0
20,1609059015.76,2,0,1843,1839,2,1,1,0,0,3,0,0,0,0,0,0,0,0.174398234088,0.243515044108,0.312631854129,0.00209591259207,0.0046282245947,0.00716053659732,3.69454058689,3.75196556637,3.80939054584,0.000536409708492,0.000731630466728,0.000926851224964,0.000201827721538,0.000271758684782,0.000341689648025,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,125,0,632,0,859,2,227,0,0,0,0,0,0,0,0.000731630466728,3.75196556637,0,0
20,1609059015.76,3,0,1843,1839,2,1,1,0,0,3,0,0,0,0,0,0,0,0.174770009154,0.243635821787,0.31250163442,0.00209969444096,0.00462935182536,0.00715900920976,3.69339564309,3.75373370126,3.81407175944,0.00053488207293,0.000732756476294,0.000930630879659,0.000201829915732,0.000271759905875,0.000341689896019,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,125,0,632,0,860,2,226,0,0,0,0,0,0,0,0.000732756476294,3.75373370126,0,0
21,1609059015.87,1,0,1854,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,107,0,598,0,922,0,226,0,0,0,0,0,0,0,0,0,0,0
21,1609059015.87,2,0,1851,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,107,0,598,0,921,0,224,0,0,0,0,0,0,0,0,0,0,0
22,1609059015.96,1,0,1850,1848,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0809101486476,0.179547578577,0.278185008506,0.000694161793109,0.003754504471,0.0068148471489,3.0709492959,3.22038060833,3.36981192075,6.23363534756e-05,0.00024515083545,0.000427965317424,0.000323242230308,0.000332456320979,0.00034167041165,0.000294582475531,0.00316422461322,0.00603386675092,1.13446689076e-05,1.26727013507e-05,1.40007337939e-05,15,20,1,0,0,100,0,563,0,928,1,259,1,0,0,0,0,0,0,0.000427965317424,3.36981192075,6.23363534756e-05,3.0709492959
22,1609059015.96,2,0,1847,1845,2,0,0,0,0,2,0,0,0,0,0,0,0,0.082367050031,0.179766167278,0.277165284524,0.000693293127583,0.00375019545323,0.00680709777888,3.12820398151,3.24378698735,3.35936999319,6.14119356104e-05,0.000240836096789,0.000420260257967,0.000323297982647,0.000332462041865,0.000341626101083,0.000294582475531,0.00316422461322,0.00603386675092,1.13446689076e-05,1.26727013507e-05,1.40007337939e-05,15,20,1,0,0,100,0,564,0,925,1,258,1,0,0,0,0,0,0,0.000420260257967,3.35936999319,6.14119356104e-05,3.12820398151
23,1609059016.06,1,0,1865,1863,2,0,0,0,0,2,0,0,0,0,0,0,0,0.157134403611,0.220447158509,0.283759913406,0.0024760818663,0.00462175064444,0.00676741942257,3.1578302578,3.30359899437,3.44936773095,0.000424175814939,0.00136915666305,0.00231413751117,6.50138816853e-05,0.000203327044312,0.000341640206938,7.34651748907e-05,0.003032065115,0.00599066505511,1.0938345586e-05,1.72018220708e-05,2.34652985557e-05,13,20,0,0,0,88,0,525,0,969,2,283,0,0,0,0,0,0,0,0.00136915666305,3.30359899437,0,0
23,1609059016.06,2,0,1862,1860,2,0,0,0,0,2,0,0,0,0,0,0,0,0.158204623753,0.22136572986,0.284526835967,0.00247281305249,0.00462033754014,0.00676786202779,3.18143848267,3.32000788926,3.45857729584,0.000424617536674,0.00136774189655,0.00231086625642,6.50163226188e-05,0.000203328706521,0.000341641090422,7.34651748907e-05,0.003032065115,0.00599066505511,1.0938345586e-05,1.72018220708e-05,2.34652985557e-05,13,20,0,0,0,88,0,525,0,967,2,282,0,0,0,0,0,0,0,0.00136774189655,3.32000788926,0,0
24,1609059016.17,1,0,1865,1863,2,0,0,0,0,2,0,0,0,0,0,0,0,0.201705298992,0.250311161849,0.298917024707,0.00255023063126,0.00614871418132,0.00974719773138,3.02768551221,3.51093250815,3.99417950408,8.24152180433e-05,0.00107170297086,0.00206099072367,0.000301766968681,0.000321652309052,0.000341537649424,0.00215206107959,0.00474234914301,0.00733263720643,1.20321518578e-05,1.3009758404e-05,1.39873649503e-05,11.4000000954,20,0,1,0,83,0,515,0,973,2,293,0,0,0,0,0,0,0,0.00107170297086,3.51093250815,0,0
24,1609059016.17,2,0,1864,1862,2,0,0,0,0,2,0,0,0,0,0,0,0,0.199920716944,0.250168769172,0.3004168214,0.00254936095911,0.00615320246851,0.0097570439779,3.04134099152,3.50042864594,3.95951630037,8.1545820642e-05,0.00107618405411,0.00207082228757,0.000301766693926,0.000321659512985,0.000341552332043,0.00215206107959,0.00474234914301,0.00733263720643,1.20321518578e-05,1.3009758404e-05,1.39873649503e-05,11.4000000954,20,0,1,0,83,0,511,0,976,2,293,0,0,0,0,0,0,0,0.00107618405411,3.50042864594,0,0
25,1609059016.26,1,0,1869,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,82,0,507,0,963,0,314,0,0,0,0,0,0,0,0,0,0,0
